Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
Be in the Heart of Scottsdale with a Heated Pool!,30487894,,109729,112920,1232.91,32.13,341,5,4,12,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.9,47,3,21+,Luxury,true,398,true,89,16,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/603526711316509149,https://a0.muscache.com/im/pictures/miso/Hosting-603526711316509149/original/b5be8339-c812-4051-a6d1-a4878fdb25e8.jpeg,603526711316509149,2754811,33.593,-111.9639,52.34,=AVERAGE($D$2:$D$596),-20.21,"=IFERROR(($AU232-D232)/$AU232,0)",=$AU232-D232,3191,603526711316509149,Be in the Heart of Scottsdale with a Heated Pool!,,,,,,,,,
The Ponderosa-Gathering Tree's Deluxe Group Stay,6571387,,211987,228419,1461.98,42.77,339,8,8,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,118,3,21+,Luxury,true,781,true,145,36,2026-05-11,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/636293369689100810,https://a0.muscache.com/im/pictures/prohost-api/Hosting-636293369689100810/original/198b0bf5-f676-43d8-91ad-017bc84d867a.jpeg,636293369689100810,3019110,35.20321,-111.6361,40.01,=AVERAGE($D$2:$D$130),2.76,"=IFERROR(($AU11-D11)/$AU11,0)",=$AU11-D11,16432,636293369689100810,The Ponderosa-Gathering Tree's Deluxe Group Stay,,,,,,,,,
2 Homes in 1 | Pickleball Court + Hidden Speakeasy,Excelsior Stays,,496626,699571,2559.93,74.33,261,8,8,16,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,4.85,160,3,21+,Luxury,false,900,false,194,65,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/692182642472276576,https://a0.muscache.com/im/pictures/prohost-api/Hosting-692182642472276576/original/6d47127f-2ba6-40fa-88d2-02b5f81c538d.jpeg,692182642472276576,2960065,33.5859,-111.9535,53.10,=AVERAGE($D$2:$D$596),21.23,"=IFERROR(($AU11-D11)/$AU11,0)",=$AU11-D11,202945,692182642472276576,2 Homes in 1 | Pickleball Court + Hidden Speakeasy,,,,,,,,,
"HÓZHÓ on Course with Pool, Courts and Fire Pit",482928211,,472797,541528,2437.1,61.59,315,9,7,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,97,4,21+,Luxury,true,1071,true,194,52,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/734144221994093791,https://a0.muscache.com/im/pictures/prohost-api/Hosting-734144221994093791/original/76f640b8-324a-4695-b344-3d9dd8bd3e43.jpeg,734144221994093791,3052112,33.585,-111.9575,53.10,=AVERAGE($D$2:$D$596),8.49,"=IFERROR(($AU15-D15)/$AU15,0)",=$AU15-D15,68731,734144221994093791,"HÓZHÓ on Course with Pool, Courts and Fire Pit",,,,,,,,,
"7BR in PV | Heated Lazy River, Spa, Gym & Theater",Revana Realty,,281314,402712,3473.01,50.94,246,7,7,16,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,5,6,4,21+,Luxury,true,1134,true,81,19,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/736238756356863638,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzM2MjM4NzU2MzU2ODYzNjM4/original/07bb271d-3bbb-475d-b3ec-9ffb5481468d.jpeg,736238756356863638,3056886,33.5428,-111.9312,53.10,=AVERAGE($D$2:$D$596),-2.16,"=IFERROR(($AU58-D58)/$AU58,0)",=$AU58-D58,121398,736238756356863638,"7BR in PV | Heated Lazy River, Spa, Gym & Theater",,,,,,,,,
"Luxury Oasis | Lazy River, Pool & Sport Court",AZHolidayRental,,373536,547294,3735.36,40.65,263,7,7,16,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,4.4,5,3,21+,Luxury,true,1134,true,100,24,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/738490542400005578,https://a0.muscache.com/im/pictures/miso/Hosting-738490542400005578/original/c2078c47-49f3-4435-ad2a-cf949a67f423.jpeg,738490542400005578,3112266,33.5428,-111.9312,53.10,=AVERAGE($D$2:$D$596),-12.45,"=IFERROR(($AU26-D26)/$AU26,0)",=$AU26-D26,173758,738490542400005578,"Luxury Oasis | Lazy River, Pool & Sport Court",,,,,,,,,
Pickleball | Game Room | Hot Tub | Playground,Resort Style Vacation Homes,,291828,291828,1630.32,49.04,365,8,4,16,true,true,true,true,true,true,false,Home/Apartment,House,House/villa,5,68,3,21+,Luxury,true,1181,true,179,56,2026-05-10,Flagstaff,Flagstaff,Flagstaff,Arizona,86004,United States,mid_size_city,https://www.airbnb.com/rooms/747006318282934091,https://a0.muscache.com/im/pictures/prohost-api/Hosting-747006318282934091/original/9c961f09-f460-4c44-a22b-c3249161ee03.jpeg,747006318282934091,,35.2436,-111.53005,40.01,=AVERAGE($D$2:$D$130),9.03,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,0,747006318282934091,Pickleball | Game Room | Hot Tub | Playground,,,,,,,,,
The Aspen-Gathering Tree's Family Reunion Deluxe,6571387,,290863,295264,1762.81,45.83,360,9,6,16,true,false,true,true,false,false,false,Home/Apartment,House,House/villa,4.95,76,3,21+,Luxury,true,693,true,165,39,2026-05-13,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/756556271278685933,https://a0.muscache.com/im/pictures/prohost-api/Hosting-756556271278685933/original/0d3c37ca-ab89-424c-8ad7-9a60c36bc831.jpeg,756556271278685933,3138632,35.16604,-111.65748,40.01,=AVERAGE($D$2:$D$130),5.82,"=IFERROR(($AU5-D5)/$AU5,0)",=$AU5-D5,4401,756556271278685933,The Aspen-Gathering Tree's Family Reunion Deluxe,,,,,,,,,
Travelers Dream Oasis+JumpmanPicklball+Golf+Bocce,List My Rental Home,,201276,219121,1502.06,41.61,324,7,4,16,true,false,false,true,true,false,true,Home/Apartment,Villa,House/villa,5,98,4,21+,Luxury,true,788,true,134,37,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/762471588281202422,https://a0.muscache.com/im/pictures/prohost-api/Hosting-762471588281202422/original/138ef1a1-ac86-4521-bed6-db84f337785d.jpeg,762471588281202422,3371795,33.60903,-111.93224,53.10,=AVERAGE($D$2:$D$596),-11.49,"=IFERROR(($AU110-D110)/$AU110,0)",=$AU110-D110,17845,762471588281202422,Travelers Dream Oasis+JumpmanPicklball+Golf+Bocce,,,,,,,,,
"Scottsdale 10BR Desert Oasis: Pool, Hot Tub & More",15015202,,192929,220691,2442.14,35.59,222,10,9,16,true,false,true,true,true,false,true,Home/Apartment,Villa,House/villa,4.35,3,1,21+,Luxury,true,600,true,79,20,2025-05-01,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/765878337234974110,https://a0.muscache.com/im/pictures/prohost-api/Hosting-765878337234974110/original/751142b9-cb46-487d-91ee-20022c7fcdd4.jpeg,765878337234974110,,33.5838001,-111.9350531,53.10,=AVERAGE($D$2:$D$596),-17.51,"=IFERROR(($AU118-D118)/$AU118,0)",=$AU118-D118,27762,765878337234974110,"Scottsdale 10BR Desert Oasis: Pool, Hot Tub & More",,,,,,,,,
Thunderbird House and Casita with Pool,I Love Vacations - Scottsdale,,136891,154565,1329.04,32.29,330,6,4,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.8,42,2,21+,Luxury,true,735,true,103,32,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/770985447306907568,https://a0.muscache.com/im/pictures/prohost-api/Hosting-770985447306907568/original/0671b895-1042-4c78-bca5-0f5dcf46c0ce.jpeg,770985447306907568,3126631,33.6086,-111.9509,47.11,=AVERAGE($D$2:$D$596),-14.82,"=IFERROR(($AU190-D190)/$AU190,0)",=$AU190-D190,17674,770985447306907568,Thunderbird House and Casita with Pool,,,,,,,,,
The Flagstaff Retreat,Resort Style Vacation Homes,,174064,232868,1526.88,42.22,298,8,4,16,true,false,true,true,true,true,false,Home/Apartment,House,House/villa,5,52,3,21+,Luxury,true,1106,true,114,37,2026-05-11,Flagstaff,Flagstaff,Flagstaff,Arizona,86004,United States,mid_size_city,https://www.airbnb.com/rooms/773277089599033927,https://a0.muscache.com/im/pictures/miso/Hosting-773277089599033927/original/b37c6d30-c1c3-4fa4-969b-d1e3824c4bcd.jpeg,773277089599033927,3078182,35.2445,-111.53046,40.01,=AVERAGE($D$2:$D$130),2.21,"=IFERROR(($AU15-D15)/$AU15,0)",=$AU15-D15,58804,773277089599033927,The Flagstaff Retreat,,,,,,,,,
The Spruce-Gathering Tree is your Ultimate Famil,6571387,,205146,224355,1738.53,37.22,345,10,7,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,52,3,21+,Luxury,true,781,true,118,32,2026-05-11,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/787049556326471749,https://a0.muscache.com/im/pictures/prohost-api/Hosting-787049556326471749/original/9305907f-b630-4081-a5ea-c3aa721c747e.jpeg,787049556326471749,3182209,35.16534,-111.65819,40.01,=AVERAGE($D$2:$D$130),-2.79,"=IFERROR(($AU12-D12)/$AU12,0)",=$AU12-D12,19209,787049556326471749,The Spruce-Gathering Tree is your Ultimate Famil,,,,,,,,,
"Outdoor Oasis, Games! Paradise Valley Group Villa",Evolve,,191669,205802,1399.04,43.77,334,5,7,14,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,46,3,21+,Luxury,false,671,true,137,24,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/793360177119244057,https://a0.muscache.com/im/pictures/prohost-api/Hosting-793360177119244057/original/0e66e355-09be-4103-8577-57759d67211f.jpeg,793360177119244057,9773174ha,33.5687,-111.9427,52.34,=AVERAGE($D$2:$D$596),-8.57,"=IFERROR(($AU121-D121)/$AU121,0)",=$AU121-D121,14133,793360177119244057,"Outdoor Oasis, Games! Paradise Valley Group Villa",,,,,,,,,
4Million Waterslide+Theatre+Gym+SportCourt,List My Rental Home,,345533,355782,1653.27,59.38,352,5,5,16,true,false,false,true,true,false,true,Home/Apartment,Villa,House/villa,4.95,68,4,21+,Luxury,true,788,true,209,56,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/798697102683882196,https://a0.muscache.com/im/pictures/prohost-api/Hosting-798697102683882196/original/3cd50863-bb9b-4c22-ac48-b079ae24ef5e.jpeg,798697102683882196,3349024,33.58553,-111.86158,52.34,=AVERAGE($D$2:$D$596),7.04,"=IFERROR(($AU33-D33)/$AU33,0)",=$AU33-D33,10249,798697102683882196,4Million Waterslide+Theatre+Gym+SportCourt,,,,,,,,,
HOZHO Estate on Shea,217908712,,499151,553562,2627.11,60.9,312,10,9,16,true,false,true,true,true,false,true,Home/Apartment,Villa,House/villa,4.95,81,4,21+,Luxury,true,1104,false,190,50,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/802942122052617915,https://a0.muscache.com/im/pictures/prohost-api/Hosting-802942122052617915/original/afa05e4e-2264-41f8-986c-64c72443d342.jpeg,802942122052617915,2976886,33.5838,-111.9351,53.10,=AVERAGE($D$2:$D$596),7.80,"=IFERROR(($AU10-D10)/$AU10,0)",=$AU10-D10,54411,802942122052617915,HOZHO Estate on Shea,,,,,,,,,
Multi-Million$ResortOasis w/Pickleball+Volley+Golf,List My Rental Home,,200280,223415,1440.86,43.03,323,6,4,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.8,73,4,21+,Luxury,true,738,true,139,42,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/811743803878462171,https://a0.muscache.com/im/pictures/prohost-api/Hosting-811743803878462171/original/085414dd-184b-48a9-bc00-504951aa1771.jpeg,811743803878462171,3371796,33.60266,-111.94067,47.11,=AVERAGE($D$2:$D$596),-4.08,"=IFERROR(($AU111-D111)/$AU111,0)",=$AU111-D111,23135,811743803878462171,Multi-Million$ResortOasis w/Pickleball+Volley+Golf,,,,,,,,,
SWSS Pool • Hot Tub • Volleyball • Sport Court,StayWithStyleScottsdale,,258478,301265,1360.41,61.49,309,7,4,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,62,2,21+,Luxury,true,762,true,190,49,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/812995996660869840,https://a0.muscache.com/im/pictures/prohost-api/Hosting-812995996660869840/original/e769edf3-2641-4342-a9c7-320e1a7a8ca0.jpeg,812995996660869840,3224029,33.60632,-111.94811,53.10,=AVERAGE($D$2:$D$596),8.39,"=IFERROR(($AU72-D72)/$AU72,0)",=$AU72-D72,42787,812995996660869840,SWSS Pool • Hot Tub • Volleyball • Sport Court,,,,,,,,,
Casablanca Gardens by LuxeKey | Pool & Pickleball,LuxeKey,,276549,343155,1440.36,63.16,305,5,6,14,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,64,3,21+,Luxury,true,798,true,192,47,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/813172350846928191,https://a0.muscache.com/im/pictures/prohost-api/Hosting-813172350846928191/original/fac5f8cc-dc0d-4450-8547-3a1d571af242.jpeg,813172350846928191,3224340,33.56969,-111.94305,52.34,=AVERAGE($D$2:$D$596),10.82,"=IFERROR(($AU62-D62)/$AU62,0)",=$AU62-D62,66606,813172350846928191,Casablanca Gardens by LuxeKey | Pool & Pickleball,,,,,,,,,
Pickleball | Basketball | Game Room | Golf Course,Resort Style Vacation Homes,,422665,443432,2457.35,49.71,346,10,5,16,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,5,114,3,21+,Luxury,true,1284,true,172,51,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/818894671591072505,https://a0.muscache.com/im/pictures/prohost-api/Hosting-818894671591072505/original/4ca878b0-13be-46e8-bacc-6751a704a533.jpeg,818894671591072505,3237406,33.5822972081,-111.9579916473,53.10,=AVERAGE($D$2:$D$596),-3.39,"=IFERROR(($AU22-D22)/$AU22,0)",=$AU22-D22,20767,818894671591072505,Pickleball | Basketball | Game Room | Golf Course,,,,,,,,,
SWSS • Resort Oasis • Pool • Atrium • Sport Court,StayWithStyleScottsdale,,253263,277915,1655.31,48.11,329,6,4,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,37,2,21+,Luxury,true,875,true,153,37,2026-05-16,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/834203820879356352,https://a0.muscache.com/im/pictures/prohost-api/Hosting-834203820879356352/original/a83ab54c-2c27-4b78-a3c8-bbe0f7f6ae3d.jpeg,834203820879356352,3269643,33.6055,-111.9003,47.11,=AVERAGE($D$2:$D$596),1,"=IFERROR(($AU73-D73)/$AU73,0)",=$AU73-D73,24652,834203820879356352,SWSS • Resort Oasis • Pool • Atrium • Sport Court,,,,,,,,,
Large Luxe Estate | Exclusive Views Near Old Town,Desert Vista Luxury Homes,,195433,247752,2101.43,36.76,317,5,6,14,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,29,2,21+,Luxury,true,899,true,93,22,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/841491906772617733,https://a0.muscache.com/im/pictures/miso/Hosting-841491906772617733/original/8fb04601-9f4d-4adf-be4d-46134f47e5cf.jpeg,841491906772617733,3277979,33.53076,-111.97995,52.34,=AVERAGE($D$2:$D$596),-15.58,"=IFERROR(($AU115-D115)/$AU115,0)",=$AU115-D115,52319,841491906772617733,Large Luxe Estate | Exclusive Views Near Old Town,,,,,,,,,
Opulent 11-Bedroom Scottsdale Estate with Private,15015202,,327219,403088,4883.87,31.6,212,11,10,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,0,0,5,21+,Luxury,true,569,true,67,15,2025-05-01,Phoenix/Scottsdale,Cave Creek,Scottsdale,Arizona,85266,United States,suburban,https://www.airbnb.com/rooms/844331250231519115,https://a0.muscache.com/im/pictures/prohost-api/Hosting-844331250231519115/original/12ed18cc-3dcd-4e88-aebe-ad410aeb6b62.jpeg,844331250231519115,,33.7542892,-111.9018061,49.30,=AVERAGE($D$2:$D$329),-17.70,"=IFERROR(($AU11-D11)/$AU11,0)",=$AU11-D11,75869,844331250231519115,Opulent 11-Bedroom Scottsdale Estate with Private,,,,,,,,,
Award-Winning Ritz Carlton Golf Green Estate|Sauna,Rental Advisor,,131537,183126,1494.74,32.12,292,5,5,16,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,5,55,2,21+,Luxury,true,679,true,88,29,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/847340318068289315,https://a0.muscache.com/im/pictures/prohost-api/Hosting-847340318068289315/original/f3c19bf4-08e8-4e7d-a5e1-0e60d8f3f2da.jpeg,847340318068289315,4579164,33.5608,-111.9294,52.34,=AVERAGE($D$2:$D$596),-20.22,"=IFERROR(($AU196-D196)/$AU196,0)",=$AU196-D196,51589,847340318068289315,Award-Winning Ritz Carlton Golf Green Estate|Sauna,,,,,,,,,
HÓZHÓ Thunderbird | Pool | Pickleball | Slide,482928211,,413812,486150,2028.49,67.55,302,7,6,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,95,4,21+,Luxury,true,814,true,204,51,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/855089839805616449,https://a0.muscache.com/im/pictures/prohost-api/Hosting-855089839805616449/original/331d1e2b-1644-4e0b-8f72-4db6164c8bdc.jpeg,855089839805616449,3321616,33.6107,-111.9136,53.10,=AVERAGE($D$2:$D$596),14.45,"=IFERROR(($AU24-D24)/$AU24,0)",=$AU24-D24,72338,855089839805616449,HÓZHÓ Thunderbird | Pool | Pickleball | Slide,,,,,,,,,
The Ultimate Village - Gathering Tree's Estate,6571387,,574856,668070,4076.99,43.79,322,19,14,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,6,3,21+,Luxury,true,1326,true,141,41,2026-05-17,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/858676720893776555,https://a0.muscache.com/im/pictures/prohost-api/Hosting-858676720893776555/original/4361ab5d-d514-425a-8aef-7b2d6eba7d85.jpeg,858676720893776555,3330099,35.16625,-111.65796,40.01,=AVERAGE($D$2:$D$130),3.78,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,93214,858676720893776555,The Ultimate Village - Gathering Tree's Estate,,,,,,,,,
"HÓZHÓ Paradise Palms Theater, Pickleball & Slide",482928211,,352572,386184,1826.8,58.48,330,8,6,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,78,4,21+,Luxury,true,814,true,193,50,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/877807106888333801,https://a0.muscache.com/im/pictures/prohost-api/Hosting-877807106888333801/original/d7fed607-b8da-4e0a-801f-01de19fdd630.jpeg,877807106888333801,3366293,33.5819,-111.958,53.10,=AVERAGE($D$2:$D$596),5.38,"=IFERROR(($AU31-D31)/$AU31,0)",=$AU31-D31,33612,877807106888333801,"HÓZHÓ Paradise Palms Theater, Pickleball & Slide",,,,,,,,,
"Scottsdale Oasis: Lazy River, Hot Tub, Sport Court",217908712,,167852,177431,2046.98,37.1,221,7,4,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,4.8,121,1,21+,Luxury,true,450,true,82,21,2025-05-06,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/883530691348212918,https://a0.muscache.com/im/pictures/prohost-api/Hosting-883530691348212918/original/bf7838f4-f484-4da2-b0c9-02f6a36598d2.jpeg,883530691348212918,1466011,33.600407,-111.90704,53.10,=AVERAGE($D$2:$D$596),-16,"=IFERROR(($AU140-D140)/$AU140,0)",=$AU140-D140,9579,883530691348212918,"Scottsdale Oasis: Lazy River, Hot Tub, Sport Court",,,,,,,,,
SWSS Pool • Hot Tub • Sport Court • Sleeps 24,StayWithStyleScottsdale,,236803,295464,1767.19,43.65,318,8,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,41,2,21+,Luxury,true,812,true,134,32,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/904563426167268870,https://a0.muscache.com/im/pictures/prohost-api/Hosting-904563426167268870/original/b02f6156-9757-411c-8d57-231e468974d5.jpeg,904563426167268870,3438057,33.6163,-111.9634,53.10,=AVERAGE($D$2:$D$596),-9.45,"=IFERROR(($AU85-D85)/$AU85,0)",=$AU85-D85,58661,904563426167268870,SWSS Pool • Hot Tub • Sport Court • Sleeps 24,,,,,,,,,
NEW! Meticulous Manor - Scottsdale`s Finest Luxury,VacayAZ,,297476,332285,1652.64,55.38,325,5,5,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,45,3,21+,Luxury,true,1336,true,180,49,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/905223542527412860,https://a0.muscache.com/im/pictures/prohost-api/Hosting-905223542527412860/original/26a9aa00-ffc0-4d46-ace3-4f791adc93ac.jpeg,905223542527412860,3440387,33.59526,-111.92279,52.34,=AVERAGE($D$2:$D$596),3.04,"=IFERROR(($AU50-D50)/$AU50,0)",=$AU50-D50,34809,905223542527412860,NEW! Meticulous Manor - Scottsdale`s Finest Luxury,,,,,,,,,
HÓZHÓ Kings Place | Private Pool & Theater Gem,15015202,,210253,248870,1460.09,47.52,303,7,6,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,45,4,21+,Luxury,true,644,false,144,39,2026-04-19,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/930595309452805633,https://a0.muscache.com/im/pictures/prohost-api/Hosting-930595309452805633/original/d79b3ba6-b411-40b5-801c-fe531d91642f.jpeg,930595309452805633,4581271,33.5934,-111.9222,53.10,=AVERAGE($D$2:$D$596),-5.58,"=IFERROR(($AU107-D107)/$AU107,0)",=$AU107-D107,38617,930595309452805633,HÓZHÓ Kings Place | Private Pool & Theater Gem,,,,,,,,,
HÓZHÓ Resort-Style Desert Escape w/ Pool & Cabana,217908712,,301016,326748,1791.76,51.38,327,8,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.9,68,4,21+,Luxury,true,854,false,168,46,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/937812036136847842,https://a0.muscache.com/im/pictures/prohost-api/Hosting-937812036136847842/original/6cfc28bd-e1b9-4483-8a00-fd5df1f424f9.jpeg,937812036136847842,3480140,33.6038,-111.9487,53.10,=AVERAGE($D$2:$D$596),-1.72,"=IFERROR(($AU44-D44)/$AU44,0)",=$AU44-D44,25732,937812036136847842,HÓZHÓ Resort-Style Desert Escape w/ Pool & Cabana,,,,,,,,,
Multimillion $ ResortVilla+Waterslide+Pickleball+,List My Rental Home,,220277,239836,1498.48,44.55,330,6,3,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.9,76,4,21+,Luxury,true,788,true,147,42,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/948704244349744682,https://a0.muscache.com/im/pictures/prohost-api/Hosting-948704244349744682/original/a104f267-7427-49bc-be57-cdfc95a001c7.jpeg,948704244349744682,3621717,33.6079,-111.93054,47.11,=AVERAGE($D$2:$D$596),-2.56,"=IFERROR(($AU96-D96)/$AU96,0)",=$AU96-D96,19559,948704244349744682,Multimillion $ ResortVilla+Waterslide+Pickleball+,,,,,,,,,
"ADA Access, Htd Pool, Spa, Putt Green, Fire Pit",Arizona Vacation Home Rentals,,166177,202851,1240.13,47.52,296,9,9,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.9,44,4,21+,Luxury,false,786,false,134,27,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/972429343291243614,https://a0.muscache.com/im/pictures/prohost-api/Hosting-972429343291243614/original/b9daa81a-cbab-4d35-8ef2-9529d89362c7.jpeg,972429343291243614,9638255ha,33.58612,-111.89945,53.10,=AVERAGE($D$2:$D$596),-5.58,"=IFERROR(($AU146-D146)/$AU146,0)",=$AU146-D146,36674,972429343291243614,"ADA Access, Htd Pool, Spa, Putt Green, Fire Pit",,,,,,,,,
"Charming Desert Retreat w/ pickle-ball, gym,",VacayAZ,,297692,341434,1860.58,51.95,308,7,6,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,66,3,21+,Luxury,true,1293,false,160,43,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/980478690835407775,https://a0.muscache.com/im/pictures/prohost-api/Hosting-980478690835407775/original/2f476eee-0fbf-4264-a77e-f5f280b02ed1.jpeg,980478690835407775,3611131,33.58598,-111.86904,53.10,=AVERAGE($D$2:$D$596),-1.15,"=IFERROR(($AU49-D49)/$AU49,0)",=$AU49-D49,43742,980478690835407775,"Charming Desert Retreat w/ pickle-ball, gym,",,,,,,,,,
