Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap
Mountain Zen Between Aspen & Basalt.,34780829,,30802,35250,394.9,71.56,166,3,2,6,true,false,false,true,true,false,false,Home/Apartment,Condominium (condo),Apt/Condo/Loft,5,2,3,1,Luxury,false,149,false,78,11,2026-05-13,Glenwood Springs,Carbondale,Basalt,Colorado,81621,United States,mountains_lakes,https://www.airbnb.com/rooms/1536337940528020795,https://a0.muscache.com/im/pictures/hosting/Hosting-1536337940528020795/original/07d763e9-4e85-4a83-98fc-585b47242270.jpeg,1536337940528020795,4938064,39.3534,-107.0145,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT54-G54)/$AT54,0)","=IFERROR(($AU54-D54)/$AU54,0)","=$AU54-D54"
Artful Mountain Retreat | Luxe Mid-Valley Estate,Boutique Mountain Homes,,30606,77274,1330.7,60.53,55,4,4,10,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.95,31,4,21+,Luxury,true,576,false,23,4,2025-09-15,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/889122155201012767,https://a0.muscache.com/im/pictures/prohost-api/Hosting-889122155201012767/original/991a7491-c861-467d-be40-e6a96f4765af.jpeg,889122155201012767,3401155,39.40867,-107.12382,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT55-G55)/$AT55,0)","=IFERROR(($AU55-D55)/$AU55,0)","=$AU55-D55"
Sopris View,76154125,,30570,30862,252.64,46.54,326,1,1,2,false,true,false,true,true,true,false,Home/Apartment,Guest house,House/villa,4.9,45,2,1,Luxury,false,99,false,121,28,2026-01-19,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/978821726326556634,https://a0.muscache.com/im/pictures/miso/Hosting-978821726326556634/original/9c0bb79b-8d3f-4c2e-a43c-be959ffb36e2.jpeg,978821726326556634,3622282,39.4172,-107.1202,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT56-G56)/$AT56,0)","=IFERROR(($AU56-D56)/$AU56,0)","=$AU56-D56"
Crystal River Nest | Where the River Meets Rest,Boutique Mountain Homes,,30482,32828,272.16,76.71,149,1,1,4,false,false,false,true,false,false,false,Home/Apartment,House,House/villa,4.8,258,3,21+,Luxury,true,151,false,112,37,2025-11-13,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/35677191,https://a0.muscache.com/im/pictures/9a117a2c-c8d9-403c-9b84-0156ef0a055c.jpg,35677191,1598717,39.33025,-107.20957,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT57-G57)/$AT57,0)","=IFERROR(($AU57-D57)/$AU57,0)","=$AU57-D57"
"Penthouse Overlooking the Heart of Carbondale, CO",,,29185,39170,291.85,64.52,176,1,2,2,true,false,false,true,true,false,false,Home/Apartment,Condominium (condo),Apt/Condo/Loft,4.9,66,3,1,Luxury,false,250,true,100,10,2026-05-12,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.vrbo.com/417823,"https://media.vrbo.com/lodging/28000000/27140000/27131000/27130950/43f5b27a.jpg?impolicy=resizecrop&rw=1200&ra=fit",,417823,39.401549,-107.21015,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT58-G58)/$AT58,0)","=IFERROR(($AU58-D58)/$AU58,0)","=$AU58-D58"
Luxury magical mountain compound,373622144,,28910,28910,545.47,47.75,136,3,3,10,false,false,false,true,true,true,false,Home/Apartment,House,House/villa,5,14,3,1,Luxury,false,400,true,53,7,2026-05-14,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/958645030241526428,https://a0.muscache.com/im/pictures/miso/Hosting-958645030241526428/original/ac601b9d-4e85-42fd-ac31-c9641c13ebb6.jpeg,958645030241526428,3560992,39.08185,-107.19197,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT59-G59)/$AT59,0)","=IFERROR(($AU59-D59)/$AU59,0)","=$AU59-D59"
Exclusive $5M Villa | Riverfront Near Aspen,657195799,,28705,28705,1688.53,14.66,171,5,5,12,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,5,2,4,6-20,Luxury,true,450,true,17,5,2025-05-17,Glenwood Springs,Carbondale,Basalt,Colorado,81621,United States,mountains_lakes,https://www.airbnb.com/rooms/1415278417022210084,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1415278417022210084/original/fe1b6af4-efba-43b4-ad70-5646169aaba0.jpeg,1415278417022210084,3103676,39.33391,-106.98542,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT60-G60)/$AT60,0)","=IFERROR(($AU60-D60)/$AU60,0)","=$AU60-D60"
Stunning Newly Renovated 2BR Home 20 Min to Aspen,937530,,28008,36542,394.48,49.31,307,2,2,4,true,false,false,true,true,false,false,Home/Apartment,Townhouse,Apt/Condo/Loft,5,31,2,1,Luxury,false,401,false,71,10,2026-05-13,Glenwood Springs,Carbondale,Basalt,Colorado,81621,United States,mountains_lakes,https://www.airbnb.com/rooms/649363588794734870,https://a0.muscache.com/im/pictures/miso/Hosting-649363588794734870/original/effc1f60-3588-46d4-b139-f3491dcface7.jpeg,649363588794734870,,39.35886,-107.03567,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT61-G61)/$AT61,0)","=IFERROR(($AU61-D61)/$AU61,0)","=$AU61-D61"
Stargazing Mountain Escape Near Carbondale | Starlight,Aspen Leisure Co.,,27644,27644,531.62,40.62,181,3,2,8,false,false,false,true,true,false,false,Home/Apartment,House,House/villa,4.9,39,4,1,Luxury,false,415,false,52,12,2026-05-17,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.vrbo.com/4943735,"https://media.vrbo.com/lodging/123000000/122740000/122734600/122734593/8fd28044.jpg?impolicy=resizecrop&rw=1200&ra=fit",,4943735,39.38608,-107.20116,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT62-G62)/$AT62,0)","=IFERROR(($AU62-D62)/$AU62,0)","=$AU62-D62"
1880 Log Cabin with Mountain View,34291049,,25752,29972,247.62,60.47,173,1,1,4,false,false,false,true,true,true,false,Home/Apartment,Cabin,House/villa,4.95,88,2,2-5,Luxury,true,90,true,104,36,2026-05-11,Glenwood Springs,Carbondale,Basalt,Colorado,81621,United States,mountains_lakes,https://www.airbnb.com/rooms/946308559181632953,https://a0.muscache.com/im/pictures/a3f5fcd3-b2ff-4a9a-881b-666752f2d6e8.jpg,946308559181632953,,39.34607,-107.05967,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT63-G63)/$AT63,0)","=IFERROR(($AU63-D63)/$AU63,0)","=$AU63-D63"
