Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap
Spacious Mountain Cabin with Magnificent Views,228436394,,80565,95212,706.71,41.01,308,4,3,16,false,false,true,true,true,false,false,Home/Apartment,Cabin,House/villa,4.9,102,3,1,Luxury,false,400,false,114,35,2022-01-17,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/30425907,https://a0.muscache.com/im/pictures/54182c83-f844-44ec-945b-3aac23977d51.jpg?aki_policy=x_large,30425907,1491568,37.708,-112.848,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT12-G12)/$AT12,0)","=IFERROR(($AU12-D12)/$AU12,0)",=$AU12-D12
The Entire Unplug Resort,661055538,,79010,382262,2257.43,59.32,77,4,6,16,true,false,false,true,true,false,false,Home/Apartment,Cabin,House/villa,5,1,1,6-20,Luxury,true,1065,true,35,14,2026-05-11,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/1293645494289310077,https://a0.muscache.com/im/pictures/miso/Hosting-1293645494289310077/original/f858ca5d-a88f-4775-8720-00f4fb216c48.jpeg,1293645494289310077,4296780,37.6969468683,-112.8435039139,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT13-G13)/$AT13,0)","=IFERROR(($AU13-D13)/$AU13,0)",=$AU13-D13
"Luxury Estate w/ Theater, Game Room & Fireplaces",Family Time Vacation Rentals,,78979,96888,1338.63,47.97,323,7,7,16,true,false,false,true,true,true,false,Home/Apartment,House,House/villa,3.9,8,2,21+,Luxury,false,954,true,59,10,2026-05-17,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/649957357567999792,https://a0.muscache.com/im/pictures/prohost-api/Hosting-649957357567999792/original/dc08d008-6346-4dc7-9bda-476001e9a534.jpeg,649957357567999792,2944100,37.6991,-112.8263,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT14-G14)/$AT14,0)","=IFERROR(($AU14-D14)/$AU14,0)",=$AU14-D14
3min Walk to Ski Lift*Hot Tub*Epic Kids Room*Views,580410822,,74284,77430,526.84,45.05,340,3,3,11,false,false,false,true,true,true,false,Home/Apartment,Loft,Apt/Condo/Loft,4.95,47,2,6-20,Luxury,true,400,false,141,41,2026-05-11,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/1183620030193356420,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1183620030193356420/original/5641eb83-a100-49dc-a485-2d42919087e5.jpeg,1183620030193356420,4091489,37.6935,-112.8496,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT15-G15)/$AT15,0)","=IFERROR(($AU15-D15)/$AU15,0)",=$AU15-D15
Brian Head Ski In Ski Out with TONS of Amenities,40394819,,73625,84331,1887.82,26.71,202,4,6,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,3,2,1,Luxury,false,488,false,39,9,2026-05-11,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/1526947034951715945,https://a0.muscache.com/im/pictures/hosting/Hosting-1526947034951715945/original/bde0a377-a12a-460e-8544-ed3e8b61a111.jpeg,1526947034951715945,,37.7009,-112.856,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT16-G16)/$AT16,0)","=IFERROR(($AU16-D16)/$AU16,0)",=$AU16-D16
Ski-in/Ski-out family cabin in Brianhead,111670866,,70885,71742,1143.31,32.46,361,4,3,15,false,false,true,true,true,false,false,Home/Apartment,Cabin,House/villa,5,137,3,6-20,Luxury,true,300,false,62,13,2026-05-13,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/759493327931113905,https://a0.muscache.com/im/pictures/87998a7c-12b1-4e96-8ce9-0efc9b809917.jpg,759493327931113905,264036ha,37.70141,-112.85881,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT17-G17)/$AT17,0)","=IFERROR(($AU17-D17)/$AU17,0)",=$AU17-D17
Treehouse,313684146,,69800,102057,1316.98,54.64,123,6,4,16,true,false,false,true,true,false,false,Home/Apartment,Cabin,House/villa,5,8,3,1,Luxury,false,457,false,53,11,2026-05-11,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/1473310671821148411,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ3MzMxMDY3MTgyMTE0ODQxMQ==/original/c15c3602-8529-4741-bfda-061558ecb252.jpeg,1473310671821148411,,37.701808358,-112.8363422975,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT18-G18)/$AT18,0)","=IFERROR(($AU18-D18)/$AU18,0)",=$AU18-D18
Gorgeous Cabin! Sleeps 14-18 for Large Families!,73373805,,69670,94916,765.6,49.19,301,4,4,14,false,false,false,true,true,false,false,Home/Apartment,Cabin,House/villa,5,151,3,1,Luxury,false,400,true,91,25,2026-01-13,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/13151315,https://a0.muscache.com/im/pictures/3b110293-e975-4a8a-870c-8da70a428c9d.jpg,13151315,697316,37.69295,-112.85336,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT19-G19)/$AT19,0)","=IFERROR(($AU19-D19)/$AU19,0)",=$AU19-D19
2 En-suite 5+bed+4Bath+Hotub+Arcade+Foosball+1 Dog,124060899,,68364,72524,663.73,35.03,351,4,4,16,false,false,true,true,true,true,false,Home/Apartment,Cabin,House/villa,4.85,124,1,1,Luxury,true,415,false,103,33,2026-05-13,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/634825557461763816,https://a0.muscache.com/im/pictures/miso/Hosting-634825557461763816/original/92fd3895-473b-4b0a-97d8-6295c0d91726.jpeg,634825557461763816,2094203,37.6992,-112.8322,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT20-G20)/$AT20,0)","=IFERROR(($AU20-D20)/$AU20,0)",=$AU20-D20
Ski In/out Paradise Run.   Pets Welcome! Best view,220320277,,68323,70933,509.87,42.68,339,3,3,13,false,false,false,true,true,true,false,Home/Apartment,Cabin,House/villa,5,234,2,1,Luxury,true,200,true,134,37,2026-05-11,Utah Area,Brian Head,Brian Head,Utah,84719,United States,mountains_lakes,https://www.airbnb.com/rooms/29243057,https://a0.muscache.com/im/pictures/1728761a-4bef-49fb-a3ee-726bb7a507ae.jpg,29243057,1461541,37.6942,-112.8541,=AVERAGE($G$2:$G$28),=AVERAGE($D$2:$D$28),"=IFERROR(($AT21-G21)/$AT21,0)","=IFERROR(($AU21-D21)/$AU21,0)",=$AU21-D21
