Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
Whitewater Villa! Signature BV South Main Manor!,Renjoy,,205107,212575,1041.15,56.45,349,5,5,20,true,false,true,true,false,false,false,Home/Apartment,House,House/villa,5,9,3,21+,Luxury,false,350,true,197,57,2026-05-17,Colorado Area,Buena Vista,Buena Vista,Colorado,81211,United States,mountains_lakes,https://www.vrbo.com/4126387,https://media.vrbo.com/lodging/108000000/107380000/107376900/107376817/07370a99.jpg?impolicy=resizecrop&rw=1200&ra=fit,,4126387,38.842085,-106.122388,54.15,=AVERAGE($D$2:$D$182),2.30,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,7468,4126387,Whitewater Villa! Signature BV South Main Manor!,,,,,,,,,
Soda Ridge 1608,Summit County Mountain Retreats,,304444,320874,2306.39,39.29,351,8,7,16,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.45,272,2,21+,Luxury,false,797,true,132,44,2026-05-11,Frisco/Silverthorne,Keystone,Dillon,Colorado,80435,United States,mountains_lakes,https://www.airbnb.com/rooms/5546733,https://a0.muscache.com/im/pictures/miso/Hosting-5546733/original/7da71c24-1e80-4bb2-a667-b65bd2aadd49.jpeg,5546733,168910,39.6002,-105.9806,59.30,=AVERAGE($D$2:$D$439),-20.02,"=IFERROR(($AU5-D5)/$AU5,0)",=$AU5-D5,16430,5546733,Soda Ridge 1608,,,,,,,,,
Aspen Falls 20-NCD0226  30acreLuxury Estate Rental,VILLANO PROPERTY MANAGEMENT,,932947,933422,8042.65,34.94,364,17,15,16,true,true,true,true,true,false,false,Home/Apartment,House,House/villa,4.95,30,2,21+,Luxury,false,2565,false,116,35,2026-05-14,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/12284334,https://a0.muscache.com/im/pictures/hosting/Hosting-12284334/original/5b1f48e8-08f6-4aee-bd60-1ffd812596ff.jpeg,12284334,5167351,40.39441,-105.50615,38.56,=AVERAGE($D$2:$D$501),-3.62,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,475,12284334,Aspen Falls 20-NCD0226  30acreLuxury Estate Rental,,,,,,,,,
211 South Oak by Exceptional Stays,Exceptional Stays,,267473,477096,4611.6,39.73,285,5,4,10,false,true,false,true,true,false,false,Home/Apartment,House,House/villa,5,8,3,21+,Luxury,true,1255,true,58,10,2026-05-13,Telluride,Telluride,Telluride,Colorado,81435,United States,mountains_lakes,https://www.airbnb.com/rooms/14980347,https://a0.muscache.com/im/pictures/prohost-api/Hosting-14980347/original/f9b45d09-c9fa-4662-a0d5-0c01705dd15c.jpeg,14980347,671993,37.93548,-107.8136,42.79,=AVERAGE($D$2:$D$151),-3.06,"=IFERROR(($AU10-D10)/$AU10,0)",=$AU10-D10,209623,14980347,211 South Oak by Exceptional Stays,,,,,,,,,
Bridger's Cache Ski Lodge | Sleeps 18 | Hot Tub,Winter Park Lodging Company,,165994,172964,1551.35,44.58,343,5,5,16,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.8,64,3,21+,Luxury,true,541,true,107,23,2026-05-13,Winter Park/Idaho Springs,Winter Park,Winter Park,Colorado,80482,United States,mountains_lakes,https://www.airbnb.com/rooms/16392733,https://a0.muscache.com/im/pictures/prohost-api/Hosting-16392733/original/6de67a88-4009-4f44-b9fd-450c7cdabe6e.jpeg,16392733,777616,39.8784,-105.7617,44.88,=AVERAGE($D$2:$D$501),-0.30,"=IFERROR(($AU17-D17)/$AU17,0)",=$AU17-D17,6970,16392733,Bridger's Cache Ski Lodge | Sleeps 18 | Hot Tub,,,,,,,,,
"Huge Ski-in/ski-out Condo! Dog Friendly, Great For",SkyRun Vacation Rentals,,202338,226441,2129.87,44.19,286,7,4,16,false,true,false,true,true,true,false,Home/Apartment,Condominium (condo),Apt/Condo/Loft,4.2,37,3,21+,Luxury,true,928,true,95,25,2026-05-13,Frisco/Silverthorne,Frisco,Frisco,Colorado,80443,United States,mountains_lakes,https://www.airbnb.com/rooms/16664395,https://a0.muscache.com/im/pictures/prohost-api/Hosting-16664395/original/e6e4963d-472a-4ee6-bcdb-e36357c6f9f0.jpeg,16664395,49154,39.4995,-106.1538,46.58,=AVERAGE($D$2:$D$501),-2.39,"=IFERROR(($AU18-D18)/$AU18,0)",=$AU18-D18,24103,16664395,"Huge Ski-in/ski-out Condo! Dog Friendly, Great For",,,,,,,,,
Incredible Executive Private Home!,SkyRun Vacation Rentals,,243162,255372,2532.94,36.78,341,5,5,16,false,true,true,true,true,false,false,Home/Apartment,House,House/villa,4.9,84,3,21+,Luxury,true,1470,false,96,28,2026-05-11,Frisco/Silverthorne,Frisco,Frisco,Colorado,80443,United States,mountains_lakes,https://www.airbnb.com/rooms/16664977,https://a0.muscache.com/im/pictures/prohost-api/Hosting-16664977/original/8256791f-60bf-4821-98e8-3602beb7d2c6.jpeg,16664977,1031388,39.4989,-106.1736,51.79,=AVERAGE($D$2:$D$501),-15.01,"=IFERROR(($AU12-D12)/$AU12,0)",=$AU12-D12,12210,16664977,Incredible Executive Private Home!,,,,,,,,,
Ski In/Out 8BR Center Village Pet Friendly,SkyRun Vacation Rentals,,176179,262945,2986.08,44.03,240,8,5,16,false,true,false,true,true,true,false,Home/Apartment,Condominium (condo),Apt/Condo/Loft,3.55,8,3,21+,Luxury,true,931,true,59,15,2026-05-13,Frisco/Silverthorne,Frisco,Frisco,Colorado,80443,United States,mountains_lakes,https://www.airbnb.com/rooms/17113658,https://a0.muscache.com/im/pictures/prohost-api/Hosting-17113658/original/eb270fbd-f0bc-4788-94eb-6e780f5c4754.jpeg,17113658,2080322,39.4996,-106.1539,46.58,=AVERAGE($D$2:$D$501),-2.55,"=IFERROR(($AU20-D20)/$AU20,0)",=$AU20-D20,86766,17113658,Ski In/Out 8BR Center Village Pet Friendly,,,,,,,,,
"Lux 8000SQ Ft, 9 BDR, 15 Beds, Hot Tub, Lrg Grps",Centric OASIS,,283912,342225,1559.96,58.9,315,9,7,16,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.85,208,3,21+,Luxury,true,700,false,182,50,2026-05-10,Winter Park/Idaho Springs,Winter Park,Winter Park,Colorado,80482,United States,mountains_lakes,https://www.airbnb.com/rooms/20534823,https://a0.muscache.com/im/pictures/prohost-api/Hosting-20534823/original/cf3bab79-59ea-4a82-9da4-f4515f442514.jpeg,20534823,3447686,39.94339,-105.78472,44.09,=AVERAGE($D$2:$D$501),14.81,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,58313,20534823,"Lux 8000SQ Ft, 9 BDR, 15 Beds, Hot Tub, Lrg Grps",,,,,,,,,
9 BR home in downtown Winter Park,Centric OASIS,,222193,291060,1553.8,51.62,285,9,6,16,false,false,true,true,true,true,false,Home/Apartment,House,House/villa,4.85,203,3,21+,Luxury,true,700,false,143,38,2026-05-11,Winter Park/Idaho Springs,Winter Park,Winter Park,Colorado,80482,United States,mountains_lakes,https://www.airbnb.com/rooms/20731879,https://a0.muscache.com/im/pictures/prohost-api/Hosting-20731879/original/6bdea63b-291a-4d3d-ac82-7fb75e7b1aa9.jpeg,20731879,3447690,39.91778,-105.79408,44.09,=AVERAGE($D$2:$D$501),7.53,"=IFERROR(($AU8-D8)/$AU8,0)",=$AU8-D8,68867,20731879,9 BR home in downtown Winter Park,,,,,,,,,
Two Brother's Lodge | Hot Tub w/ Views | Game Room,Winter Park Lodging Company,,176009,216939,1430.97,44.57,297,6,4,16,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.9,94,3,21+,Luxury,true,625,true,123,31,2026-05-17,Winter Park/Idaho Springs,Winter Park,Winter Park,Colorado,80482,United States,mountains_lakes,https://www.airbnb.com/rooms/20947114,https://a0.muscache.com/im/pictures/prohost-api/Hosting-20947114/original/03ec8011-6573-4260-ad71-4981cf80b637.jpeg,20947114,1142566,39.9175,-105.7957,42.33,=AVERAGE($D$2:$D$501),2.24,"=IFERROR(($AU13-D13)/$AU13,0)",=$AU13-D13,40930,20947114,Two Brother's Lodge | Hot Tub w/ Views | Game Room,,,,,,,,,
Jane's Ski Chalet | Sleeps 17 | Private Hot Tub,Winter Park Lodging Company,,199995,207443,1694.87,43.7,338,5,4,16,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,68,3,21+,Luxury,true,541,true,118,23,2026-05-16,Winter Park/Idaho Springs,Winter Park,Winter Park,Colorado,80482,United States,mountains_lakes,https://www.airbnb.com/rooms/22386839,https://a0.muscache.com/im/pictures/prohost-api/Hosting-22386839/original/51968d9a-bb73-4d03-afbd-a9fa6023c6c8.jpeg,22386839,1234091,39.8774,-105.7603,44.88,=AVERAGE($D$2:$D$501),-1.18,"=IFERROR(($AU10-D10)/$AU10,0)",=$AU10-D10,7448,22386839,Jane's Ski Chalet | Sleeps 17 | Private Hot Tub,,,,,,,,,
Panorama - Your Private Resort by Estes Park Homes,Estes Park Homes,,784134,788306,4752.33,46.22,361,6,6,14,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,129,2,21+,Luxury,false,950,false,165,39,2026-05-13,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/24909468,https://a0.muscache.com/im/pictures/prohost-api/Hosting-24909468/original/3dc9dd57-7ac7-453a-b88d-da305e9078ea.jpeg,24909468,892191,40.38354,-105.50856,41.50,=AVERAGE($D$2:$D$501),4.72,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,4172,24909468,Panorama - Your Private Resort by Estes Park Homes,,,,,,,,,
Lumber Jack Lodge: Spacious Ski-In/Out Home w/ Hot,River Ridge Rentals,,301764,502344,3079.22,49.49,264,7,7,16,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.6,125,2,21+,Luxury,true,1244,true,98,18,2026-05-17,Frisco/Silverthorne,Frisco,Frisco,Colorado,80443,United States,mountains_lakes,https://www.airbnb.com/rooms/24984189,https://a0.muscache.com/im/pictures/prohost-api/Hosting-24984189/original/4ba35df6-2d2a-4223-9e7a-3a9a132d617d.jpeg,24984189,170415ha,39.49739,-106.17363,46.58,=AVERAGE($D$2:$D$501),2.91,"=IFERROR(($AU10-D10)/$AU10,0)",=$AU10-D10,200580,24984189,Lumber Jack Lodge: Spacious Ski-In/Out Home w/ Hot,,,,,,,,,
"Warming Hut: True Ski-in/Out, Hot Tub, Video Wall,",River Ridge Rentals,,135526,251902,1831.43,81.32,168,5,5,16,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,107,2,21+,Luxury,true,2100,true,74,8,2026-05-17,Frisco/Silverthorne,Frisco,Frisco,Colorado,80443,United States,mountains_lakes,https://www.airbnb.com/rooms/24984193,https://a0.muscache.com/im/pictures/prohost-api/Hosting-24984193/original/a14e0cac-9924-4506-a940-6a491656aeed.jpeg,24984193,3165330ha,39.50025,-106.16715,51.79,=AVERAGE($D$2:$D$501),29.53,"=IFERROR(($AU34-D34)/$AU34,0)",=$AU34-D34,116376,24984193,"Warming Hut: True Ski-in/Out, Hot Tub, Video Wall,",,,,,,,,,
Cutler Creek Main 8Br. STR2023-005,125511692,,126726,183620,1473.56,40.76,286,8,6,16,false,false,false,true,true,false,false,Home/Apartment,House,House/villa,4.85,47,2,21+,Luxury,true,794,true,86,21,2026-05-13,Colorado Area,Ouray,Ridgway,Colorado,81432,United States,mountains_lakes,https://www.airbnb.com/rooms/27538793,https://a0.muscache.com/im/pictures/miso/Hosting-27538793/original/6a90d863-c1e9-48f9-8c8f-6c1311d72269.jpeg,27538793,,38.0858,-107.7013,43.92,=AVERAGE($D$2:$D$234),-3.16,"=IFERROR(($AU6-D6)/$AU6,0)",=$AU6-D6,56894,27538793,Cutler Creek Main 8Br. STR2023-005,,,,,,,,,
Stewart Highlands Vacation Home at Windcliff,RedAwning,,168390,259906,2551.36,44.59,206,6,5,10,false,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.2,6,2,21+,Luxury,false,952,true,66,14,2025-11-15,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/27747795,https://a0.muscache.com/im/pictures/5553218e-12a2-47bd-a0bb-e00ff635d86c.jpg,27747795,7263558ha,40.33826,-105.55787,41.50,=AVERAGE($D$2:$D$501),3.09,"=IFERROR(($AU52-D52)/$AU52,0)",=$AU52-D52,91516,27747795,Stewart Highlands Vacation Home at Windcliff,,,,,,,,,
Hyler Mountain Lodge Vacation Home at Windcliff,RedAwning,,349773,385608,3761,39.74,267,5,3,10,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,2,2,21+,Luxury,false,951,true,93,22,2025-11-15,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/27747869,https://a0.muscache.com/im/pictures/prohost-api/Hosting-27747869/original/3b986601-6adf-4438-8b19-e0d933208a7d.jpeg,27747869,7263554ha,40.325993,-105.552094,48.54,=AVERAGE($D$2:$D$501),-8.80,"=IFERROR(($AU9-D9)/$AU9,0)",=$AU9-D9,35835,27747869,Hyler Mountain Lodge Vacation Home at Windcliff,,,,,,,,,
"Moose Lodge, Estes Park CO",VILLANO PROPERTY MANAGEMENT,,227995,238460,1499.97,44.44,342,6,7,14,true,false,false,true,true,false,false,Home/Apartment,Cabin,House/villa,4.95,221,2,21+,Luxury,true,616,true,152,44,2026-05-10,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/30537536,https://a0.muscache.com/im/pictures/prohost-api/Hosting-30537536/original/744d1bc7-ffc8-4b5d-b20d-0c65ce15604b.jpeg,30537536,1502116,40.3646,-105.5361,41.50,=AVERAGE($D$2:$D$501),2.94,"=IFERROR(($AU27-D27)/$AU27,0)",=$AU27-D27,10465,30537536,"Moose Lodge, Estes Park CO",,,,,,,,,
Blue Spruce Manor - Distinguished Mtn Lodging,Ponderosa Realty Management,,269664,300535,1278.03,70.1,327,5,5,12,false,true,true,true,true,false,false,Home/Apartment,House,House/villa,4.9,100,3,21+,Luxury,true,415,true,211,44,2026-05-17,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/33801151,https://a0.muscache.com/im/pictures/54e1e918-14eb-4f60-99fe-ea1e797305bc.jpg,33801151,3266494,40.3522,-105.5633,48.54,=AVERAGE($D$2:$D$501),21.56,"=IFERROR(($AU14-D14)/$AU14,0)",=$AU14-D14,30871,33801151,Blue Spruce Manor - Distinguished Mtn Lodging,,,,,,,,,
The Cedars Vacation Home at Windcliff,RedAwning,,193807,392631,3727.06,81.25,171,5,5,12,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,1,2,21+,Luxury,false,6982,true,52,9,2026-05-13,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/36250788,https://a0.muscache.com/im/pictures/prohost-api/Hosting-36250788/original/15c9e2c9-4682-44eb-a363-b8cf22e41fae.jpeg,36250788,7920488ha,40.3387,-105.5533,48.54,=AVERAGE($D$2:$D$501),32.71,"=IFERROR(($AU42-D42)/$AU42,0)",=$AU42-D42,198824,36250788,The Cedars Vacation Home at Windcliff,,,,,,,,,
Casa Immaculata on Chalk Creek w/ Views!,Evolve,,162763,175984,968.83,50,336,5,3,14,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.85,143,2,21+,Luxury,true,356,true,168,50,2026-05-11,Colorado Area,Buena Vista,Nathrop,Colorado,81236,United States,mountains_lakes,https://www.airbnb.com/rooms/36277097,https://a0.muscache.com/im/pictures/prohost-api/Hosting-36277097/original/60c7dfbb-95f9-4ef2-bcd0-3ca8172a9700.jpeg,36277097,7918605ha,38.7142,-106.205,54.15,=AVERAGE($D$2:$D$182),-4.15,"=IFERROR(($AU7-D7)/$AU7,0)",=$AU7-D7,13221,36277097,Casa Immaculata on Chalk Creek w/ Views!,,,,,,,,,
"Snow Maker Manor: Pet-Friendly, True Ski-in/Out, H",River Ridge Rentals,,430829,538617,3682.3,48.75,282,7,7,16,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.9,120,2,21+,Luxury,true,1723,true,117,23,2026-05-13,Frisco/Silverthorne,Frisco,Frisco,Colorado,80443,United States,mountains_lakes,https://www.airbnb.com/rooms/37114520,https://a0.muscache.com/im/pictures/prohost-api/Hosting-37114520/original/14643753-54dd-46e8-96c6-a76d29e18ab9.jpeg,37114520,7863719ha,39.49904,-106.17029,46.58,=AVERAGE($D$2:$D$501),2.17,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,107788,37114520,"Snow Maker Manor: Pet-Friendly, True Ski-in/Out, H",,,,,,,,,
Luxury Home on 8 Acres - 9 Min. to DGO - Hot Tub/F,Vacation Rental Collective,,122508,163783,1201.06,49.51,289,5,4,14,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,4.9,78,4,21+,Luxury,true,718,true,102,15,2026-05-11,Durango,Durango,Durango,Colorado,81301,United States,mountains_lakes,https://www.airbnb.com/rooms/37358866,https://a0.muscache.com/im/pictures/prohost-api/Hosting-37358866/original/eb10ac51-2ee5-4173-b9f1-9a1dfe8ac889.jpeg,37358866,1721052,37.33147,-107.83973,49.84,=AVERAGE($D$2:$D$448),-0.33,"=IFERROR(($AU10-D10)/$AU10,0)",=$AU10-D10,41275,37358866,Luxury Home on 8 Acres - 9 Min. to DGO - Hot Tub/F,,,,,,,,,
Divine Destiny Vacation Home at Windcliff,RedAwning,,397436,430422,2220.31,52.8,346,6,6,16,false,false,false,true,true,true,false,Home/Apartment,House,House/villa,4.55,7,2,21+,Luxury,false,1236,true,179,43,2026-05-11,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/42181344,https://a0.muscache.com/im/pictures/prohost-api/Hosting-42181344/original/045975bc-f50b-4d88-8ebe-9964801fb6c5.jpeg,42181344,9383406ha,40.3375,-105.5548,41.50,=AVERAGE($D$2:$D$501),11.30,"=IFERROR(($AU8-D8)/$AU8,0)",=$AU8-D8,32986,42181344,Divine Destiny Vacation Home at Windcliff,,,,,,,,,
Aspen Leaf Chalet Luxury Vacation Home @ Windcliff,RedAwning,,340236,361388,3179.78,51.2,263,5,3,10,false,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,4,2,21+,Luxury,false,1819,true,107,18,2025-12-13,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/42465842,https://a0.muscache.com/im/pictures/ff661a69-a60e-4ec5-ba25-66583029fe51.jpg,42465842,7289077ha,40.332844,-105.551987,48.54,=AVERAGE($D$2:$D$501),2.66,"=IFERROR(($AU10-D10)/$AU10,0)",=$AU10-D10,21152,42465842,Aspen Leaf Chalet Luxury Vacation Home @ Windcliff,,,,,,,,,
Panorama Vacation Home by Estes Park Homes,RedAwning,,734289,747656,6170.5,40.2,296,6,5,14,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,0,0,2,21+,Luxury,false,3130,true,119,23,2025-11-15,Rocky Mtn Natl Park,Estes Park,Estes Park,Colorado,80517,United States,mountains_lakes,https://www.airbnb.com/rooms/44435622,https://a0.muscache.com/im/pictures/prohost-api/Hosting-44435622/original/05bb20f9-b888-4100-a1ea-8e912ba2d8fe.jpeg,44435622,9458505ha,40.38455,-105.50961,41.50,=AVERAGE($D$2:$D$501),-1.30,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,13367,44435622,Panorama Vacation Home by Estes Park Homes,,,,,,,,,
