Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap
Elk Mountain Barndominium,475807508,,33578,43756,430.49,37.14,268,3,1,7,true,false,false,true,true,false,false,Home/Apartment,Cabin,House/villa,4.95,14,2,2-5,Luxury,true,146,true,78,11,2026-05-13,Pennsylvania Area,Driftwood,Emporium,Pennsylvania,15834,United States,rural,https://www.airbnb.com/rooms/1107529485658205507,https://a0.muscache.com/im/pictures/miso/Hosting-1107529485658205507/original/ea7e3c72-708d-42dd-a976-42fc7b7434f1.jpeg,1107529485658205507,,41.5698,-78.2905,=AVERAGE($G$2:$G$6),=AVERAGE($D$2:$D$6),"=IFERROR(($AT2-G2)/$AT2,0)","=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2
Cozy Mountainside Cabin • Private w/ Firepit,143831509,,26787,32777,206.05,62.8,225,2,1,6,false,false,false,true,true,true,false,Home/Apartment,Cabin,House/villa,5,12,2,1,Luxury,true,80,false,130,25,2026-05-15,Pennsylvania Area,Driftwood,Austin,Pennsylvania,16720,United States,rural,https://www.airbnb.com/rooms/1422471373761333261,https://a0.muscache.com/im/pictures/hosting/Hosting-1422471373761333261/original/0026f82b-b29a-41d4-971d-e44cae1afe7a.jpeg,1422471373761333261,,41.4725774773,-78.0633419554,=AVERAGE($G$2:$G$6),=AVERAGE($D$2:$D$6),"=IFERROR(($AT3-G3)/$AT3,0)","=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3
Hunts Run Hideaway,692211292,,25664,26678,215.66,39.4,355,1,1,6,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,5,29,2,1,Luxury,false,150,false,119,38,2026-05-17,Pennsylvania Area,Driftwood,Emporium,Pennsylvania,15834,United States,rural,https://www.airbnb.com/rooms/1408034439290113693,https://a0.muscache.com/im/pictures/miso/Hosting-1408034439290113693/original/de993c97-6076-4f87-ac23-04afefa0752f.jpeg,1408034439290113693,4034327,41.45080391,-78.1741035707,=AVERAGE($G$2:$G$6),=AVERAGE($D$2:$D$6),"=IFERROR(($AT4-G4)/$AT4,0)","=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4
Elk Mountain Chateau,475807508,,19575,28273,611.72,24.06,183,4,3,10,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,5,24,2,2-5,Luxury,true,194,true,32,8,2026-05-15,Pennsylvania Area,Driftwood,Emporium,Pennsylvania,15834,United States,rural,https://www.airbnb.com/rooms/697105873160793558,https://a0.muscache.com/im/pictures/miso/Hosting-697105873160793558/original/d70bad04-5235-41a3-b90a-5c04ffb53632.jpeg,697105873160793558,,41.5691,-78.28967,=AVERAGE($G$2:$G$6),=AVERAGE($D$2:$D$6),"=IFERROR(($AT5-G5)/$AT5,0)","=IFERROR(($AU5-D5)/$AU5,0)",=$AU5-D5
Elk Valley Cottage,511909430,,10078,10497,183.24,22.82,268,1,1,4,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,5,11,1,1,Luxury,false,62,true,55,13,2025-12-25,Pennsylvania Area,Driftwood,Emporium,Pennsylvania,15834,United States,rural,https://www.airbnb.com/rooms/1015396327059601614,https://a0.muscache.com/im/pictures/miso/Hosting-1015396327059601614/original/9ea32dfa-5a7b-4066-8f7d-2604f64b30f8.jpeg,1015396327059601614,3650008,41.4724816,-78.3582001,=AVERAGE($G$2:$G$6),=AVERAGE($D$2:$D$6),"=IFERROR(($AT6-G6)/$AT6,0)","=IFERROR(($AU6-D6)/$AU6,0)",=$AU6-D6
